  6.145145e+009  4.776126e+009  4.129164e+009  4.126351e+009  3.711493e+009  3.008593e+009  2.647928e+009  2.183027e+009  1.832371e+009  1.365167e+009  1.190612e+009  1.121701e+009  1.057789e+009  9.912419e+008  1.022125e+009  1.060526e+009  9.992242e+008  8.701694e+008  9.931746e+008  1.152185e+009  1.055306e+009  7.709486e+008  5.899690e+008  1.105092e+009  1.936297e+009  2.143159e+009  2.819189e+009  3.448584e+009  4.595209e+009  5.747831e+009  6.241380e+009  7.027024e+009  6.952401e+009  6.585971e+009  6.131275e+009  6.052035e+009
  3.012062e+010  1.853795e+010  1.405917e+010  1.332903e+010  1.099308e+010  8.422619e+009  7.722400e+009  6.003858e+009  5.085142e+009  5.093180e+009  4.175715e+009  2.886001e+009  1.831494e+009  1.556118e+009  1.479963e+009  1.893553e+009  2.632778e+009  2.588590e+009  2.787232e+009  3.095153e+009  3.187869e+009  2.873413e+009  2.821916e+009  2.770596e+009  2.984917e+009  3.733460e+009  5.441392e+009  7.878566e+009  1.074859e+010  1.699202e+010  2.330127e+010  3.175884e+010  4.686626e+010  4.851222e+010  4.968271e+010  4.376108e+010
  4.680600e+010  4.166045e+010  3.554104e+010  2.939901e+010  2.853825e+010  2.146751e+010  1.608960e+010  1.270568e+010  1.042114e+010  1.037316e+010  9.236524e+009  9.602043e+009  8.162587e+009  3.273623e+009  2.282135e+009  3.923207e+009  6.061509e+009  5.967029e+009  6.792614e+009  6.729221e+009  8.450267e+009  8.735185e+009  6.528436e+009  6.611520e+009  8.749327e+009  9.353558e+009  1.317363e+010  1.827380e+010  2.372104e+010  3.442906e+010  5.031385e+010  8.318985e+010  1.147396e+011  1.008473e+011  8.749791e+010  6.714339e+010
  9.973083e+010  8.650351e+010  7.010059e+010  5.388833e+010  2.662301e+010  2.711911e+010  2.084194e+010  1.697485e+010  1.406216e+010  1.312696e+010  1.133363e+010  1.024900e+010  1.428424e+010  1.174634e+010  4.707814e+009  7.092129e+009  1.280413e+010  1.737585e+010  2.045517e+010  1.712038e+010  1.286533e+010  1.457727e+010  1.373785e+010  1.365525e+010  1.543308e+010  1.617995e+010  1.702107e+010  2.212059e+010  3.606976e+010  5.994733e+010  8.610484e+010  1.659099e+011  2.192253e+011  1.679987e+011  1.526382e+011  1.370927e+011
  1.429045e+011  1.077797e+011  8.554625e+010  6.075605e+010  2.914502e+010  2.790032e+010  2.420877e+010  1.837550e+010  1.480436e+010  1.291367e+010  1.147397e+010  1.069854e+010  1.066564e+010  1.526789e+010  9.431601e+009  1.653991e+010  3.360500e+010  4.761293e+010  4.834515e+010  3.459525e+010  2.483762e+010  2.109705e+010  2.103249e+010  2.081707e+010  1.966460e+010  2.510990e+010  3.794254e+010  5.215350e+010  7.160419e+010  6.499884e+010  1.003379e+011  2.456154e+011  9.930452e+011  4.219321e+011  2.351517e+011  2.446962e+011
  4.400970e+011  1.750327e+011  1.092417e+011  5.569521e+010  3.389846e+010  2.633639e+010  2.311027e+010  1.803645e+010  1.357378e+010  1.118920e+010  1.009052e+010  9.700971e+009  8.216022e+009  1.295667e+010  1.794433e+010  5.550794e+010  8.829331e+010  8.166861e+010  6.968514e+010  4.389069e+010  3.118827e+010  2.787290e+010  2.746794e+010  2.291120e+010  2.066242e+010  3.504791e+010  7.326347e+010  1.372561e+011  1.138249e+011  1.034618e+011  2.411205e+011  4.668173e+011  1.520912e+012  5.010081e+011  1.994345e+011  4.353743e+011
  3.148378e+011  1.724608e+011  7.690924e+010  3.428351e+010  2.457342e+010  2.157663e+010  1.765768e+010  1.321246e+010  1.042692e+010  9.094584e+009  8.166014e+009  7.549683e+009  7.469062e+009  1.208131e+010  5.283730e+010  1.766330e+011  1.693655e+011  1.166846e+011  7.078165e+010  4.890896e+010  4.724483e+010  3.491851e+010  2.654238e+010  2.174904e+010  1.966695e+010  5.526587e+010  9.176153e+010  1.980091e+011  1.888751e+011  2.821561e+011  4.933033e+011  3.532504e+011  5.811186e+011  3.258713e+011  4.689548e+011  9.820885e+011
  2.313520e+011  9.775792e+010  3.205792e+010  3.308488e+010  2.068566e+010  1.437888e+010  1.094366e+010  9.032514e+009  7.585358e+009  6.525025e+009  6.657671e+009  5.919749e+009  5.987008e+009  1.139858e+010  3.508946e+011  3.681664e+011  2.412744e+011  1.040462e+011  6.208251e+010  4.397119e+010  3.163943e+010  2.478015e+010  2.660440e+010  2.495568e+010  2.312170e+010  1.096452e+011  2.103345e+011  5.822965e+011  2.446970e+011  4.032983e+011  2.105397e+012  4.641006e+011  7.137392e+011  2.696477e+011  2.013890e+011  1.826134e+011
  1.253774e+011  4.944204e+010  1.747059e+010  1.856907e+010  1.175225e+010  7.883407e+009  6.874809e+009  5.791931e+009  5.770970e+009  5.627060e+009  6.180382e+009  6.165351e+009  7.013202e+009  1.323728e+010  1.421078e+011  9.304114e+011  2.331403e+011  6.017513e+010  3.571933e+010  2.272742e+010  2.305065e+010  2.273207e+010  3.319124e+010  3.526528e+010  3.868269e+010  2.217621e+011  3.161637e+012  6.586987e+011  1.706851e+012  3.821915e+011  1.247760e+013  7.449267e+011  8.994384e+011  5.702357e+011  1.239446e+011  4.378077e+010
  5.202424e+010  2.360425e+010  1.364440e+010  7.956069e+009  5.053884e+009  4.341136e+009  4.404947e+009  4.926145e+009  6.213626e+009  6.289084e+009  6.711512e+009  6.955684e+009  9.182632e+009  1.813201e+010  7.888130e+010  4.053277e+011  8.983163e+010  2.763090e+010  2.028618e+010  2.228503e+010  2.647032e+010  2.938999e+010  4.061764e+010  5.129137e+010  8.312031e+010  5.494610e+011  4.252793e+011  3.388323e+011  3.452280e+011  2.596114e+011  1.158630e+012  5.088550e+011  2.355165e+011  1.417665e+011  6.602025e+010  4.306236e+010
  2.243997e+010  1.065444e+010  9.439920e+009  3.954198e+009  3.293445e+009  3.929528e+009  4.000360e+009  5.771178e+009  7.981041e+009  8.268947e+009  8.204600e+009  9.030519e+009  1.250624e+010  2.329216e+010  3.572932e+010  1.556506e+011  4.870027e+010  2.253774e+010  2.507864e+010  3.282365e+010  3.556926e+010  3.876817e+010  5.887882e+010  6.959843e+010  1.374702e+011  7.617755e+011  2.912555e+011  5.066031e+011  4.794314e+011  4.352553e+011  6.364361e+011  3.996150e+011  1.615245e+011  6.824623e+010  3.191759e+010  1.675757e+010
  1.133292e+010  4.544616e+009  4.604051e+009  3.206336e+009  2.870972e+009  2.967557e+009  3.849600e+009  6.199279e+009  9.411950e+009  1.062953e+010  1.189694e+010  1.096630e+010  1.444557e+010  2.420334e+010  2.160857e+010  5.600669e+010  6.484638e+010  2.428746e+010  3.057306e+010  4.636121e+010  5.515657e+010  5.898980e+010  7.670110e+010  8.841135e+010  1.778793e+011  3.673639e+011  8.658678e+011  9.826141e+011  5.926773e+011  5.356350e+011  9.399446e+011  4.012984e+011  2.275840e+011  5.722915e+010  2.331350e+010  1.012869e+010
  6.461403e+009  3.397632e+009  5.430635e+009  2.348739e+009  2.160314e+009  2.312971e+009  3.215994e+009  5.070126e+009  9.842897e+009  1.371724e+010  1.583460e+010  1.539482e+010  1.697268e+010  2.157511e+010  1.816167e+010  2.428102e+010  2.349724e+010  1.677661e+010  3.691515e+010  7.846802e+010  7.062317e+010  7.272298e+010  8.711238e+010  1.333437e+011  2.713566e+011  5.181198e+011  1.410088e+012  1.494458e+012  1.232727e+012  1.158001e+012  6.895333e+011  8.288978e+011  3.928835e+011  7.032610e+010  2.898268e+010  9.928334e+009
  3.851031e+009  2.817892e+009  2.829299e+009  1.724893e+009  1.577783e+009  1.700135e+009  2.501151e+009  4.071927e+009  6.768695e+009  1.165109e+010  1.737965e+010  1.899631e+010  1.779447e+010  1.665257e+010  1.519543e+010  1.578134e+010  1.453380e+010  1.971449e+010  4.060950e+010  5.641719e+010  9.093831e+010  8.130869e+010  1.027388e+011  1.423310e+011  2.672252e+011  3.924862e+011  6.707725e+011  1.761165e+012  2.426041e+012  3.135602e+012  1.488643e+012  2.915149e+011  4.432044e+011  1.092293e+011  2.715292e+010  7.489370e+009
  3.144955e+009  1.772415e+009  1.492742e+009  1.358760e+009  1.270537e+009  1.385810e+009  2.177985e+009  3.367053e+009  5.277412e+009  8.742862e+009  1.494189e+010  1.503832e+010  1.435926e+010  1.368180e+010  1.578391e+010  1.430028e+010  1.432306e+010  1.533695e+010  3.504923e+010  5.102424e+010  9.438004e+010  7.884576e+010  8.546232e+010  1.203204e+011  2.661035e+011  3.216928e+011  5.533576e+011  1.129916e+012  7.338668e+011  1.350056e+012  1.445505e+012  2.216447e+011  3.861899e+011  1.008807e+011  2.913391e+010  6.748956e+009
  2.430040e+009  1.333779e+009  9.811598e+008  1.045041e+009  1.295006e+009  1.774684e+009  2.368960e+009  3.534570e+009  5.543283e+009  8.392970e+009  1.193897e+010  1.241403e+010  1.314879e+010  1.607292e+010  1.889357e+010  2.025690e+010  1.801361e+010  2.078395e+010  2.998581e+010  3.211316e+010  9.158750e+010  6.536855e+010  6.377595e+010  9.648621e+010  2.819257e+011  3.433262e+011  5.155336e+011  5.308634e+011  4.359102e+011  2.787904e+011  3.291447e+011  2.483547e+011  2.423059e+011  6.589933e+010  2.198935e+010  6.320398e+009
  2.882712e+009  1.481911e+009  7.693153e+008  9.124665e+008  1.216276e+009  1.899814e+009  2.584965e+009  3.628964e+009  5.153107e+009  6.509928e+009  9.488768e+009  1.210361e+010  1.590218e+010  2.130523e+010  2.459326e+010  2.546519e+010  2.173285e+010  2.234993e+010  2.751537e+010  3.186641e+010  6.771850e+010  5.641526e+010  5.814780e+010  6.364907e+010  1.524948e+011  2.821565e+011  3.708512e+011  3.263864e+011  2.434949e+011  2.094024e+011  6.636214e+011  1.847672e+011  1.251945e+011  4.712066e+010  1.684978e+010  8.324203e+009
